observed_on,url,image_url,latitude,longitude,positional_accuracy,public_positional_accuracy,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2023-05-10,https://www.inaturalist.org/observations/160995604,https://static.inaturalist.org/photos/278247437/medium.jpeg,34.0379829997,-116.0727391,,,bajada lupine,Lupinus concinnus,bajada lupine,Plantae,58901
2023-05-10,https://www.inaturalist.org/observations/160995644,https://inaturalist-open-data.s3.amazonaws.com/photos/278247563/medium.jpg,34.8414083333,-92.475845,19,19,Streptanthus maculatus obtusifolius,Streptanthus maculatus obtusifolius,,Plantae,238729
2023-05-10,https://www.inaturalist.org/observations/160995651,https://inaturalist-open-data.s3.amazonaws.com/photos/278251572/medium.jpg,42.24262,-123.6764533333,9,9,western azalea,Rhododendron occidentale,western azalea,Plantae,60527
2023-05-10,https://www.inaturalist.org/observations/160995654,https://inaturalist-open-data.s3.amazonaws.com/photos/278247535/medium.jpeg,32.8015861511,-80.0037689209,3,3,Japanese honeysuckle,Lonicera japonica,Japanese honeysuckle,Plantae,77835
2023-05-10,https://www.inaturalist.org/observations/160995669,https://static.inaturalist.org/photos/278247567/medium.jpeg,41.796244,-80.072619,,,chokecherry,Prunus virginiana,chokecherry,Plantae,54835
2023-05-10,https://www.inaturalist.org/observations/160995706,https://static.inaturalist.org/photos/278247716/medium.jpeg,44.02713351,-92.4729462,4,4,ground-ivy,Glechoma hederacea,ground-ivy,Plantae,55830
2023-05-10,https://www.inaturalist.org/observations/160995717,https://inaturalist-open-data.s3.amazonaws.com/photos/278247793/medium.jpg,34.0250805,-116.0788333333,,,Desert Woollystar,Eriastrum eremicum,Desert Woollystar,Plantae,58236
2023-05-10,https://www.inaturalist.org/observations/160995731,https://static.inaturalist.org/photos/278247691/medium.jpg,33.5709133333,-116.5755216667,4,4,Showy Penstemon,Penstemon spectabilis,Showy Penstemon,Plantae,78423
2023-05-10,https://www.inaturalist.org/observations/160995769,https://static.inaturalist.org/photos/278247912/medium.jpg,32.996754327,-117.2335514655,4,4,California beeplant,Scrophularia californica,California beeplant,Plantae,50812
2023-05-10,https://www.inaturalist.org/observations/160995794,https://inaturalist-open-data.s3.amazonaws.com/photos/278247819/medium.jpg,43.5812283333,-72.548355,4,4,squirrel corn,Dicentra canadensis,squirrel corn,Plantae,48952
2023-05-10,https://www.inaturalist.org/observations/160995819,https://inaturalist-open-data.s3.amazonaws.com/photos/278247975/medium.jpg,34.8422083333,-92.4771583333,49,49,redring milkweed,Asclepias variegata,redring milkweed,Plantae,127691
2023-05-10,https://www.inaturalist.org/observations/160995830,https://inaturalist-open-data.s3.amazonaws.com/photos/278247932/medium.jpg,43.0694093183,-89.4397345652,5,5,wild geranium,Geranium maculatum,wild geranium,Plantae,47699
2023-05-09,https://www.inaturalist.org/observations/160995834,https://static.inaturalist.org/photos/278247926/medium.jpg,33.1928033333,-117.0860028333,,,caterpillar scorpionweed,Phacelia cicutaria,caterpillar scorpionweed,Plantae,50857
2023-05-09,https://www.inaturalist.org/observations/160995928,https://inaturalist-open-data.s3.amazonaws.com/photos/278247667/medium.jpeg,37.5505416667,-122.4997555556,52,52,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928
2023-05-09,https://www.inaturalist.org/observations/160995931,https://inaturalist-open-data.s3.amazonaws.com/photos/278247704/medium.jpeg,37.5502305556,-122.5009222222,7,7,Coast Paintbrush,Castilleja affinis,Coast Paintbrush,Plantae,50042
2023-05-10,https://www.inaturalist.org/observations/160995933,https://inaturalist-open-data.s3.amazonaws.com/photos/278248042/medium.jpg,43.5816533333,-72.5475533333,4,4,Canadian wild ginger,Asarum canadense,Canadian wild ginger,Plantae,56325
2023-05-10,https://www.inaturalist.org/observations/160996012,https://inaturalist-open-data.s3.amazonaws.com/photos/278254267/medium.jpg,31.3402463822,-89.277698882,8,8,river birch,Betula nigra,river birch,Plantae,117429
2023-05-10,https://www.inaturalist.org/observations/160996043,https://inaturalist-open-data.s3.amazonaws.com/photos/278248295/medium.jpg,37.6155875624,-77.394135967,5,5,lyreleaf sage,Salvia lyrata,lyreleaf sage,Plantae,64093
2023-05-10,https://www.inaturalist.org/observations/160996080,https://inaturalist-open-data.s3.amazonaws.com/photos/278248370/medium.jpeg,46.1711187365,-84.0252667665,258,258,bloodroot,Sanguinaria canadensis,bloodroot,Plantae,51044
2023-05-10,https://www.inaturalist.org/observations/160996090,https://inaturalist-open-data.s3.amazonaws.com/photos/278248352/medium.jpg,43.424355,-80.4492866667,12,12,"",Vinca minor,lesser periwinkle,Plantae,55844
2023-05-10,https://www.inaturalist.org/observations/160996132,https://inaturalist-open-data.s3.amazonaws.com/photos/278248537/medium.jpg,43.4762118637,-89.845163203,7173,7173,Jack-in-the-Pulpit,Arisaema triphyllum,Jack-in-the-Pulpit,Plantae,50310
2023-05-10,https://www.inaturalist.org/observations/160996160,https://inaturalist-open-data.s3.amazonaws.com/photos/278248503/medium.jpg,43.06927701,-89.440293219,8,8,Jacob's ladder,Polemonium reptans,Jacob's ladder,Plantae,67524
2023-05-10,https://www.inaturalist.org/observations/160996199,https://inaturalist-open-data.s3.amazonaws.com/photos/278248566/medium.jpg,33.1323445,-117.2308583333,492,492,mission manzanita,Xylococcus bicolor,mission manzanita,Plantae,79543
2023-05-10,https://www.inaturalist.org/observations/160996270,https://inaturalist-open-data.s3.amazonaws.com/photos/278248647/medium.jpg,43.5821966667,-72.5471366667,4,4,red trillium,Trillium erectum,red trillium,Plantae,50855
2023-05-10,https://www.inaturalist.org/observations/160996276,https://inaturalist-open-data.s3.amazonaws.com/photos/278248662/medium.jpg,36.612805,-121.6988216667,4,4,Yellow Mariposa Lily,Calochortus luteus,Yellow Mariposa Lily,Plantae,51077
2023-05-10,https://www.inaturalist.org/observations/160996284,https://static.inaturalist.org/photos/278248681/medium.jpeg,42.9579072,-81.3860607997,,,mapleleaf viburnum,Viburnum acerifolium,mapleleaf viburnum,Plantae,62997
2023-05-10,https://www.inaturalist.org/observations/160996305,https://inaturalist-open-data.s3.amazonaws.com/photos/278248722/medium.jpg,43.5822216667,-72.5471366667,4,4,squirrel corn,Dicentra canadensis,squirrel corn,Plantae,48952
2023-04-30,https://www.inaturalist.org/observations/160996307,https://inaturalist-open-data.s3.amazonaws.com/photos/278248720/medium.jpeg,33.6140583551,-117.7702329308,129,129,Fuchsiaflower Gooseberry,Ribes speciosum,Fuchsiaflower Gooseberry,Plantae,50824
2023-05-10,https://www.inaturalist.org/observations/160996335,https://inaturalist-open-data.s3.amazonaws.com/photos/278248768/medium.jpg,43.5819783333,-72.5468533333,4,4,yellow trout lily,Erythronium americanum,yellow trout lily,Plantae,48240
2023-05-10,https://www.inaturalist.org/observations/160996339,https://inaturalist-open-data.s3.amazonaws.com/photos/278248778/medium.jpg,33.148625,-117.2581783333,6,6,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784
2023-05-10,https://www.inaturalist.org/observations/160996344,https://inaturalist-open-data.s3.amazonaws.com/photos/278248791/medium.jpg,39.567754947,-79.1182967926,342,342,Hooked buttercup,Ranunculus recurvatus,Hooked buttercup,Plantae,81802
2023-05-10,https://www.inaturalist.org/observations/160996452,https://inaturalist-open-data.s3.amazonaws.com/photos/278248922/medium.jpg,33.1486278333,-117.25788,13,13,littleseed muhly,Muhlenbergia microsperma,littleseed muhly,Plantae,78138
2023-05-10,https://www.inaturalist.org/observations/160996480,https://inaturalist-open-data.s3.amazonaws.com/photos/278248963/medium.jpg,43.582745,-72.54622,55,55,red trillium,Trillium erectum,red trillium,Plantae,50855
2023-05-10,https://www.inaturalist.org/observations/160996485,https://inaturalist-open-data.s3.amazonaws.com/photos/278248995/medium.jpeg,40.01806599,-75.18870654,11,11,black locust,Robinia pseudoacacia,black locust,Plantae,56088
2023-05-10,https://www.inaturalist.org/observations/160996506,https://inaturalist-open-data.s3.amazonaws.com/photos/278249033/medium.jpg,43.5825116667,-72.5464166667,41,41,yellow trout lily,Erythronium americanum,yellow trout lily,Plantae,48240
2023-05-10,https://www.inaturalist.org/observations/160996580,https://inaturalist-open-data.s3.amazonaws.com/photos/278249177/medium.jpg,33.7983545979,-84.303220738,35,35,coral honeysuckle,Lonicera sempervirens,coral honeysuckle,Plantae,119809
2023-05-10,https://www.inaturalist.org/observations/160996585,https://static.inaturalist.org/photos/278254637/medium.jpg,32.9966483583,-117.233574993,4,4,Sacapellote,Acourtia microcephala,Sacapellote,Plantae,64115
2023-05-10,https://www.inaturalist.org/observations/160996587,https://static.inaturalist.org/photos/278249183/medium.jpg,32.6300666667,-116.130675,,,California Buckwheat,Eriogonum fasciculatum,California Buckwheat,Plantae,54999
2023-05-10,https://www.inaturalist.org/observations/160996602,https://inaturalist-open-data.s3.amazonaws.com/photos/278249236/medium.jpg,42.0331566424,-71.5755752092,31,31,bigtooth aspen,Populus grandidentata,bigtooth aspen,Plantae,54839
2023-05-10,https://www.inaturalist.org/observations/160996617,https://inaturalist-open-data.s3.amazonaws.com/photos/278249123/medium.jpeg,43.077730089,-89.4070565623,8,8,wild geranium,Geranium maculatum,wild geranium,Plantae,47699
2023-05-10,https://www.inaturalist.org/observations/160996618,https://inaturalist-open-data.s3.amazonaws.com/photos/278249168/medium.jpeg,43.0774142056,-89.4043879032,8,8,early meadow-rue,Thalictrum dioicum,early meadow-rue,Plantae,81748
2023-05-10,https://www.inaturalist.org/observations/160996659,https://static.inaturalist.org/photos/278249288/medium.jpg,32.6299583333,-116.1313638333,,,Chia,Salvia columbariae,Chia,Plantae,53200
2023-05-10,https://www.inaturalist.org/observations/160996674,https://static.inaturalist.org/photos/278247326/medium.jpg,46.5133179722,-84.0974109722,,,Canadian bunchberry,Cornus canadensis,Canadian bunchberry,Plantae,47192
2023-05-10,https://www.inaturalist.org/observations/160996675,https://static.inaturalist.org/photos/278247346/medium.jpg,46.5131149722,-84.097222,,,Canadian bunchberry,Cornus canadensis,Canadian bunchberry,Plantae,47192
2023-05-10,https://www.inaturalist.org/observations/160996800,https://inaturalist-open-data.s3.amazonaws.com/photos/278249603/medium.jpg,42.0333704932,-71.5751022416,9,9,dwarf ginseng,Panax trifolius,dwarf ginseng,Plantae,123049
2023-05-10,https://www.inaturalist.org/observations/160996846,https://inaturalist-open-data.s3.amazonaws.com/photos/278249646/medium.jpg,42.0332727878,-71.5748242829,4,4,Japanese barberry,Berberis thunbergii,Japanese barberry,Plantae,58727
2023-05-10,https://www.inaturalist.org/observations/160996872,https://static.inaturalist.org/photos/278249695/medium.jpeg,39.6581395123,-78.9283571765,3050,3050,Morrow's honeysuckle,Lonicera morrowii,Morrow's honeysuckle,Plantae,59773
2023-05-10,https://www.inaturalist.org/observations/160996877,https://inaturalist-open-data.s3.amazonaws.com/photos/278249713/medium.jpg,42.0331607712,-71.5743074575,12,12,green false hellebore,Veratrum viride,green false hellebore,Plantae,79484
2023-05-10,https://www.inaturalist.org/observations/160996914,https://inaturalist-open-data.s3.amazonaws.com/photos/278249798/medium.jpg,37.8464636563,-122.1099570335,54,54,Menzies' baby blue eyes,Nemophila menziesii,Menzies' baby blue eyes,Plantae,50648
2023-05-10,https://www.inaturalist.org/observations/160996972,https://static.inaturalist.org/photos/278250212/medium.jpeg,37.5152921318,-121.8375061825,,,White Globe Lily,Calochortus albus,White Globe Lily,Plantae,51315
2023-05-10,https://www.inaturalist.org/observations/160996992,https://inaturalist-open-data.s3.amazonaws.com/photos/278249958/medium.jpeg,39.8122234,-75.5696602,,,partridgeberry,Mitchella repens,partridgeberry,Plantae,83799
2023-05-10,https://www.inaturalist.org/observations/160997060,https://inaturalist-open-data.s3.amazonaws.com/photos/278250074/medium.jpg,33.1489945,-117.25788,3,3,Golden Yarrow,Eriophyllum confertiflorum,Golden Yarrow,Plantae,53395
2023-05-10,https://www.inaturalist.org/observations/160997128,https://inaturalist-open-data.s3.amazonaws.com/photos/278248309/medium.jpeg,31.6069777778,-110.8927722222,4,4,ocotillo,Fouquieria splendens,ocotillo,Plantae,49325
2023-05-10,https://www.inaturalist.org/observations/160997138,https://inaturalist-open-data.s3.amazonaws.com/photos/278250147/medium.jpeg,39.8110566,-75.5695151997,,,Jack-in-the-Pulpit,Arisaema triphyllum,Jack-in-the-Pulpit,Plantae,50310
2023-05-10,https://www.inaturalist.org/observations/160997148,https://inaturalist-open-data.s3.amazonaws.com/photos/278250171/medium.jpeg,39.8110277997,-75.5693978,,,rue anemone,Thalictrum thalictroides,rue anemone,Plantae,118548
2023-05-10,https://www.inaturalist.org/observations/160997174,https://inaturalist-open-data.s3.amazonaws.com/photos/278250225/medium.jpg,33.1493945,-117.2578366667,3,3,California Centaury,Zeltnera venusta,California Centaury,Plantae,79553
2023-05-10,https://www.inaturalist.org/observations/160997194,https://inaturalist-open-data.s3.amazonaws.com/photos/278250279/medium.jpg,42.033190755,-71.5740789381,9,9,striped wintergreen,Chimaphila maculata,striped wintergreen,Plantae,82358
2023-05-10,https://www.inaturalist.org/observations/160997203,https://static.inaturalist.org/photos/278250294/medium.jpg,42.2316366667,-123.6610416667,6,6,Purple Sanicle,Sanicula bipinnatifida,Purple Sanicle,Plantae,56840
2023-05-10,https://www.inaturalist.org/observations/160997212,https://inaturalist-open-data.s3.amazonaws.com/photos/278250298/medium.jpeg,36.5526522282,-95.4885622355,6,6,green antelopehorns,Asclepias viridis,green antelopehorns,Plantae,60946
2023-05-10,https://www.inaturalist.org/observations/160997317,https://inaturalist-open-data.s3.amazonaws.com/photos/278250504/medium.jpg,33.1494833333,-117.257705,4,4,Common Yellow Chaenactis,Chaenactis glabriuscula,Common Yellow Chaenactis,Plantae,57923
2023-05-10,https://www.inaturalist.org/observations/160997338,https://inaturalist-open-data.s3.amazonaws.com/photos/278250614/medium.jpg,34.793705,-111.76085,4,4,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343
2023-05-10,https://www.inaturalist.org/observations/160997363,https://inaturalist-open-data.s3.amazonaws.com/photos/278250579/medium.jpg,42.033145828,-71.5738542192,15,15,wood anemone,Anemonoides quinquefolia,wood anemone,Plantae,950598
2023-05-10,https://www.inaturalist.org/observations/160997366,https://static.inaturalist.org/photos/278249708/medium.jpg,35.0912432328,-85.5256107514,31,31,tulip tree,Liriodendron tulipifera,tulip tree,Plantae,53582
2023-05-10,https://www.inaturalist.org/observations/160997396,https://inaturalist-open-data.s3.amazonaws.com/photos/278250644/medium.jpg,37.9355383333,-122.5572366667,126,126,Western Starflower,Lysimachia latifolia,Western Starflower,Plantae,496537
2023-05-10,https://www.inaturalist.org/observations/160997435,https://static.inaturalist.org/photos/278250721/medium.jpg,33.5709416667,-116.5773083333,3,3,Parish's bluecurls,Trichostema parishii,Parish's bluecurls,Plantae,79399
2023-05-10,https://www.inaturalist.org/observations/160997458,https://static.inaturalist.org/photos/278250773/medium.jpg,40.4871484202,-86.1375951531,27,27,Butterweed,Packera glabella,Butterweed,Plantae,54921
2023-05-10,https://www.inaturalist.org/observations/160997479,https://inaturalist-open-data.s3.amazonaws.com/photos/278250832/medium.jpg,33.149625,-117.257195,7,7,California Centaury,Zeltnera venusta,California Centaury,Plantae,79553
2023-05-10,https://www.inaturalist.org/observations/160997485,https://inaturalist-open-data.s3.amazonaws.com/photos/278250839/medium.jpg,44.9894966667,-93.1378388333,15,15,Norway maple,Acer platanoides,Norway maple,Plantae,54763
2023-05-10,https://www.inaturalist.org/observations/160997561,https://inaturalist-open-data.s3.amazonaws.com/photos/278251011/medium.jpg,49.092975,-123.7201383333,3,3,Glossy Red Bryum Moss,Imbribryum miniatum,Glossy Red Bryum Moss,Plantae,538114
2023-05-10,https://www.inaturalist.org/observations/160997639,https://inaturalist-open-data.s3.amazonaws.com/photos/278251159/medium.jpg,33.1498445,-117.2571633333,14,14,Golden Yarrow,Eriophyllum confertiflorum,Golden Yarrow,Plantae,53395
2023-05-10,https://www.inaturalist.org/observations/160997655,https://inaturalist-open-data.s3.amazonaws.com/photos/278251211/medium.jpeg,41.3334350586,-72.4666976929,9,9,European lily of the valley,Convallaria majalis,European lily of the valley,Plantae,48206
2023-05-10,https://www.inaturalist.org/observations/160997703,https://inaturalist-open-data.s3.amazonaws.com/photos/278251347/medium.jpg,34.0363971667,-116.0743111667,3,3,Mojave Woodyaster,Xylorhiza tortifolia,Mojave Woodyaster,Plantae,64715
